"iso2c","country","year","life_expectancy","mortality_infant","mortality_adult_f","mortality_adult_m","mortality_under_5","malaria_deaths","cvd_cancer_diabetes_crd_death_perc","aids_hiv_deaths","gdp","population","dom_gvt_health_exp","gvt_health_exp","iso3c","region","capital","longitude","latitude","income","lending"
"AS","American Samoa",2004,NA,NA,NA,NA,NA,NA,NA,NA,5.09e+08,59684,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2011,NA,NA,NA,NA,NA,NA,NA,NA,5.7e+08,55755,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2007,NA,NA,NA,NA,NA,NA,NA,NA,5.18e+08,58367,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2002,NA,NA,NA,NA,NA,NA,NA,NA,5.12e+08,59077,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,57816,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2010,NA,NA,NA,NA,NA,NA,NA,NA,5.73e+08,56084,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2012,NA,NA,NA,NA,NA,NA,NA,NA,6.4e+08,55669,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2013,NA,NA,NA,NA,NA,NA,NA,NA,6.38e+08,55717,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2005,NA,NA,NA,NA,NA,NA,NA,NA,5e+08,59557,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2008,NA,NA,NA,NA,NA,NA,NA,NA,5.6e+08,57490,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2015,NA,NA,NA,NA,NA,NA,NA,NA,6.73e+08,55806,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2009,NA,NA,NA,NA,NA,NA,NA,NA,6.75e+08,56675,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",2014,NA,NA,NA,NA,NA,NA,NA,NA,6.43e+08,55791,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AT","Austria",2013,81.1365853658537,NA,45.326,89.369,NA,NA,11.8,NA,430068712971.867,8479823,3778.29638672,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2005,79.3317073170732,NA,55.201,111.759,NA,NA,12.8,NA,315974418604.651,8227829,2695.66650391,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2012,80.9365853658537,NA,46.708,91.335,NA,NA,12,NA,409425234155.263,8429991,3618.98217773,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2011,80.9829268292683,NA,49.353,94.356,NA,NA,12.2,NA,431120310088.82,8391643,3756.43701172,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2009,80.3317073170732,NA,50.079,103.061,NA,NA,12.4,NA,400172297860.517,8343323,3590.60522461,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2000,78.1268292682927,NA,63.196,126.568,NA,NA,15.3,NA,196799778883.361,8011566,1682.8614502,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2008,80.4317073170732,NA,50.262,99.617,NA,NA,12.1,NA,430294287388.311,8321496,3732.00024414,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2002,78.6780487804878,NA,58.829,120.026,NA,NA,13.9,NA,213377771503.858,8081957,1834.38647461,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2015,81.190243902439,NA,44.687,84.688,NA,NA,11.6,NA,381817565893.574,8642699,3342.26831055,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2004,79.1804878048781,NA,55.035,114.612,NA,NA,13.2,NA,300904221504.842,8171966,2590.1237793,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2007,80.1804878048781,NA,51.858,104.253,NA,NA,12.3,NA,388691445387.353,8295487,3260.4987793,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2014,81.490243902439,NA,46.009,85.621,NA,NA,11.7,NA,441996131736.508,8546356,3911.28344727,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2010,80.5804878048781,NA,48.689,100.315,NA,NA,12.4,NA,391892746544.69,8363404,3475.56811523,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2003,78.6317073170732,NA,59.49,115.817,NA,NA,13.7,NA,261695778781.038,8121423,2260.87963867,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2001,78.5756097560976,NA,60.139,122.892,NA,NA,14.7,NA,197337879194.631,8042293,1680.96533203,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",2006,79.8804878048781,NA,51.442,105.344,NA,NA,12.5,NA,335998557270.104,8268641,2828.75732422,NA,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AU","Australia",2011,81.8951219512195,NA,46.069,78.281,NA,NA,9.8,NA,1396649906339.35,22340024,4294.30078125,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2001,79.6341463414634,NA,53.636,93.793,NA,NA,12.6,NA,378376086723.194,19413000,1112.25500488,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2012,82.0463414634146,NA,44.403,75.68,NA,NA,9.3,NA,1546151783872.96,22733465,4292.13378906,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2009,81.5439024390244,NA,47.91,81.768,NA,NA,10.1,NA,927805183330.879,21691700,2917.01928711,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2010,81.6951219512195,NA,45.704,78.634,NA,NA,9.9,NA,1146138465603.81,22031750,3578.0949707,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2000,79.2341463414634,NA,56.11,97.967,NA,NA,12.9,NA,415222633925.768,19153000,1177.2644043,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2015,82.4,NA,45.201,78.264,NA,NA,9.3,NA,1351693984524.5,23815995,3315.08642578,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2008,81.3951219512195,NA,46.643,81.993,NA,NA,10.5,NA,1053995523724.26,21249200,2958.84472656,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2007,81.2926829268293,NA,48.119,84.729,NA,NA,10.6,NA,853099630996.31,20827600,2770.24438477,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2004,80.490243902439,NA,49.508,86.332,NA,NA,11.5,NA,612490396927.017,20127400,1983.68029785,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2006,81.0414634146342,NA,48.235,82.945,NA,NA,10.9,NA,746054207846.661,20697900,2282.43408203,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2005,80.8414634146341,NA,47.595,85.447,NA,NA,11.4,NA,693407758231.845,20394800,2164.52636719,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2013,82.1487804878049,NA,44.986,75.444,NA,NA,9.3,NA,1576184467015.49,23128129,3928.03710938,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2014,82.3,NA,44.801,76.85,NA,NA,9.3,NA,1467483705131.74,23475686,3774.32885742,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2002,79.9365853658537,NA,53.059,90.811,NA,NA,12.3,NA,394648911678.527,19651400,1273.63244629,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AU","Australia",2003,80.2390243902439,NA,50.706,89.052,NA,NA,11.8,NA,466488060570.763,19895400,1604.67236328,NA,"AUS","East Asia & Pacific","Canberra","149.129","-35.282","High income","Not classified"
"AW","Aruba",2006,74.429,NA,81.122,130.18,NA,NA,NA,NA,2424581005.58659,100830,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2015,75.725,NA,71.506,115.343,NA,NA,NA,NA,2962905027.93296,104339,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2005,74.287,NA,82.322,131.832,NA,NA,NA,NA,2330726256.98324,100028,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2008,74.725,NA,78.855,126.884,NA,NA,NA,NA,2745251396.64804,101362,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2000,73.787,NA,86.589,138.363,NA,NA,NA,NA,1873452513.96648,90866,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2009,74.872,NA,77.789,125.241,NA,NA,NA,NA,2498882681.56425,101452,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2007,74.576,NA,79.922,128.527,NA,NA,NA,NA,2615083798.88268,101226,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2004,74.156,NA,83.521,133.485,NA,NA,NA,NA,2228491620.11173,98744,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2003,74.038,NA,84.721,135.137,NA,NA,NA,NA,2021229050.27933,97016,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2002,73.937,NA,85.921,136.789,NA,NA,NA,NA,1941340782.12291,94992,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2013,75.441,NA,73.561,118.655,NA,NA,NA,NA,2727849720.67039,103165,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2011,75.158,NA,75.655,121.954,NA,NA,NA,NA,2549720670.39106,102050,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2010,75.017,NA,76.722,123.598,NA,NA,NA,NA,2390502793.29609,101665,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2012,75.299,NA,74.589,120.311,NA,NA,NA,NA,2534636871.50838,102565,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2014,75.583,NA,72.534,116.999,NA,NA,NA,NA,2790849162.01117,103776,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AW","Aruba",2001,73.853,NA,86.255,137.576,NA,NA,NA,NA,1920111731.84358,92892,NA,NA,"ABW","Latin America & Caribbean","Oranjestad","-70.0167","12.5167","High income","Not classified"
"AZ","Azerbaijan",2000,66.763,NA,118.133,220.92,NA,NA,32.5,NA,5272798390.70183,8048600,5.62703753,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2011,71.234,NA,88.549,179.463,NA,NA,29.5,NA,65951627200.2026,9173082,68.35272217,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2001,67.054,NA,119.39,214.082,NA,NA,31.9,NA,5707720390.8515,8111200,5.50150108,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2003,67.791,NA,114.889,204.095,NA,NA,32,NA,7276753894.71541,8234100,6.77964163,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2008,70.201,NA,91.028,188.489,NA,NA,30.7,NA,48852482960.0779,8763400,47.82955933,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2004,68.249,NA,109.131,200.946,NA,NA,32.1,NA,8680370408.05943,8306500,8.87981415,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2012,71.506,NA,87.723,176.454,NA,NA,29.3,NA,69683935845.2139,9295784,83.75854492,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2006,69.259,43.0022392272949,97.613,194.647,49.5120887756348,NA,31.5,NA,20982986344.3027,8484550,21.05617332,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2010,70.938,NA,89.375,182.472,NA,NA,29.8,NA,52909294791.9262,9054332,59.20447922,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2005,68.747,NA,103.372,197.796,NA,NA,32.1,NA,13245716099.0057,8391850,14.23885345,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2014,72.022,NA,88.587,166.001,NA,NA,28.4,NA,75244294275.1498,9535079,89.28279877,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2002,67.391,NA,120.648,207.244,NA,NA,31.8,NA,6235856819.58445,8171950,5.5340724,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2007,69.752,NA,91.855,191.498,NA,NA,30.8,NA,33050343782.7759,8581300,34.35571289,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2009,70.597,NA,90.202,185.48,NA,NA,30.3,NA,44291490420.5026,8947243,56.11966705,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2015,72.266,NA,89.019,160.775,NA,NA,28.4,NA,53074370486.0433,9649341,71.84861755,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"AZ","Azerbaijan",2013,71.768,NA,88.155,171.228,NA,NA,28.7,NA,74164435946.4627,9416801,84.00007629,NA,"AZE","Europe & Central Asia","Baku","49.8932","40.3834","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2003,74.941,NA,75.798,151.408,NA,NA,21.5,NA,8369878822.85055,3762179,123.76245117,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2009,75.844,NA,70.493,138.099,NA,NA,20.5,NA,17613836209.9581,3735945,289.23751831,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2014,76.723,NA,65.777,129.214,NA,NA,19,NA,18558343508.3435,3482106,354.35903931,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2011,76.219,NA,68.668,134.666,NA,NA,19.7,NA,18644723860.9709,3661173,319.2829895,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2001,74.637,NA,79.026,157.481,NA,NA,21.9,NA,5748993411.42021,3755514,66.88375854,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2012,76.401,NA,67.756,132.95,NA,NA,19.1,NA,17226849297.07,3604972,310.91625977,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2008,75.665,NA,71.406,139.815,NA,NA,20.6,NA,19112739664.4697,3754261,268.93942261,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2015,76.865,NA,64.788,127.346,NA,NA,19.2,NA,16211541820.2438,3429362,305.40792847,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2002,74.803,NA,76.668,153.878,NA,NA,21.9,NA,6651106833.49374,3759389,79.1373291,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2010,76.031,NA,69.581,136.382,NA,NA,20.1,NA,17176781336.7644,3705478,284.30465698,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2000,74.403,NA,81.384,161.084,NA,NA,22,NA,5505887894.48893,3751176,60.50630951,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2005,75.198,NA,74.058,146.47,NA,NA,21.7,NA,11222953519.4252,3765332,143.48178101,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2007,75.498,NA,72.318,141.531,NA,NA,21.9,NA,15778767669.6991,3762791,214.69085693,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2006,75.342,NA,73.188,144.001,NA,NA,21.1,NA,12864610993.5219,3765422,165.60514832,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2013,76.569,NA,66.767,131.082,NA,NA,19.1,NA,18178503835.4491,3542598,337.29870605,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BA","Bosnia and Herzegovina",2004,75.068,NA,74.928,148.939,NA,NA,21.1,NA,10596205714.2857,3764194,139.27998352,NA,"BIH","Europe & Central Asia","Sarajevo","18.4214","43.8607","Upper middle income","IBRD"
"BB","Barbados",2008,78.184,NA,84.128,136.983,NA,NA,16.7,NA,4.785e+09,279946,612.43383789,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2005,77.915,NA,89.568,143.705,NA,NA,16.7,NA,3819500000,276320,535.17028809,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2000,77.162,NA,99.216,155.61,NA,NA,17,NA,3059500000,271511,311.54034424,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2014,78.717,NA,75.163,125.518,NA,NA,15.7,NA,4696500000,284825,541.74121094,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2015,78.801,NA,74.168,124.019,NA,NA,15.6,NA,4.715e+09,285327,528.85675049,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2010,78.364,NA,80.64,132.75,NA,NA,16.2,NA,4.53e+09,282131,581.36206055,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2004,77.808,NA,91.416,146.007,NA,NA,17,NA,3444500000,275283,543.51678467,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2012,78.547,NA,77.153,128.516,NA,NA,15.5,NA,4.61e+09,283698,699.36309814,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2009,78.272,NA,82.384,134.866,NA,NA,16.3,NA,4465500000,281107,619.99304199,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
"BB","Barbados",2006,78.009,NA,87.72,141.402,NA,NA,16.7,NA,4217500000,277475,563.00646973,NA,"BRB","Latin America & Caribbean","Bridgetown","-59.6105","13.0935","High income","Not classified"
